path,elapsed_s,E_x,E_y,E_z,G_yz,G_xz,G_xy,nu_xy,nu_xz,nu_yz,A_zener,K_voigt,C_xx_xx,C_xx_yy,C_xx_zz,C_xx_yz,C_xx_xz,C_xx_xy,C_yy_yy,C_yy_zz,C_yy_yz,C_yy_xz,C_yy_xy,C_zz_zz,C_zz_yz,C_zz_xz,C_zz_xy,C_yz_yz,C_yz_xz,C_yz_xy,C_xz_xz,C_xz_xy,C_xy_xy,converged,max_iters_used
structures/td/VF=0.02175_time=20251120_171900_903540.npy,1698.4,0.7573602936837233,0.7573602936836681,0.757360293683669,0.3218969418023162,0.3218969418023138,0.3218969418023137,0.3564016392940473,0.3564016392940418,0.3564016392940521,1.1530087953920396,0.8790261632802128,1.2512661019780271,0.6929061939313329,0.6929061939313302,-8.570856906328795e-06,-2.32420132978236e-05,-2.3242013297825544e-05,1.251266101977969,0.6929061939313116,-2.3242013298004095e-05,-8.570856906336484e-06,-2.324201329783153e-05,1.2512661019779694,-2.3242013298079704e-05,-2.3242013297828196e-05,-8.570856906340262e-06,0.3218969424860671,-2.649642277654238e-06,-2.649642277650045e-06,0.3218969424860647,-2.649642277652923e-06,0.3218969424860646,True,114
structures/td/VF=0.022986328125_time=20251120_161649_066218.npy,1688.2,0.7669370773856162,0.7624388278518769,0.7658290165743724,0.3269478009651374,0.3264661536239978,0.3268307491118771,0.3535538952870152,0.3531293418351084,0.3508143508506864,1.147191311182244,0.8646957366122278,1.2460081459963677,0.6756785498186381,0.6781728122217611,0.0070543033440654,0.0217365234840108,0.0015989819519252,1.2364502449289985,0.6743859712658182,0.0082989904350693,0.0116021010458741,0.0001382065020993,1.243328571972249,0.0094248284553892,0.021183478747231,0.0009253550296105,0.3272849533822218,0.001417367375427,-0.0090246516996857,0.3270215874246282,-0.0042688812938032,0.3271385786225846,True,111
structures/td/VF=0.0288515625_time=20251121_150056_380550.npy,1723.5,1.496399813249645,1.4920774087172397,1.4886912969283634,0.2854660325120139,0.2853815472468486,0.285199805589391,0.2386877941464552,0.2395666782694637,0.2400004708971473,0.4718572649527406,0.9530174579034022,1.760097715724663,0.551257942751527,0.5514905045643588,0.0002360951559284,0.0002758647047558,0.0001765360395454,1.7557077326126125,0.5517970029576268,-0.0001154115316661,-0.0001967527994163,0.0001026605845305,1.7522607722463204,-0.0001266920140755,0.0002280401113623,-0.0001271974234861,0.2854662144071603,-0.0001538595251328,-8.996690623529576e-05,0.2853817897799952,0.0001016641655322,0.2851999145205979,True,122
structures/td/VF=0.035603515625_time=20251120_171754_978781.npy,1760.9,0.8067975892465226,0.80652777399569,0.8071315918925002,0.3631359114038023,0.3623772614413491,0.3624971685940897,0.3662953911441671,0.366658639215122,0.3671077482552531,1.2287622915281122,1.0095132467952284,1.4025732772664503,0.812214235540714,0.8127819224786776,-0.0019825816199495,-0.0039453618513315,-0.0141058968550836,1.4027300801500189,0.8131715231949161,-0.0035634811046454,-0.0018935017961569,-0.0144559489309259,1.4039805013119695,-0.0033724543107714,-0.0036967185963712,-0.0075647339861753,0.3632218801807698,0.0048475274903251,0.0019554008783744,0.3624593025367255,0.0011474824692079,0.3627054644676281,True,117
structures/td/VF=0.035794921875_time=20251120_161442_603943.npy,1765.5,0.8087944574436423,0.8068970479350953,0.8082442319097044,0.363814621063968,0.3628452346535091,0.3634733122098317,0.366363392650063,0.3657699665013648,0.3659588572853045,1.2270375534010445,1.0054267484173762,1.400875560140827,0.8080095064295613,0.8085435605280189,-0.0085557658582521,0.0141716293336911,0.0087160795151736,1.3981813170351478,0.8081433433318672,-0.0131222805849969,0.0073058171809151,0.0085127029508883,1.4003910380015154,-0.0132110238389675,0.0132245162609157,0.0052990417134229,0.3641363170195319,-0.0046385129780696,-0.0063771480705934,0.3631646730011619,0.0056640898058309,0.3637344560202018,True,117
structures/td/VF=0.035859375_time=20251120_161030_088388.npy,1759.5,0.8068056531865238,0.8075333034894977,0.8072893798512941,0.3632215062476397,0.3632539470971458,0.3626339621885699,0.3653616157049892,0.3660312372916407,0.3660841627671356,1.227382903099966,1.0044866280418816,1.398083666288732,0.8068074685861039,0.808026877576475,0.0007544045052371,0.0246283709825866,-0.0043903086137511,1.3980609341173802,0.8075452356945243,0.0009521437977913,0.0138618009007737,-0.0038587590369933,1.3994758882566156,0.0007806088878167,0.0245578917953861,-0.0029518542953029,0.3634371196088636,0.0012025289582614,-0.0087549435997867,0.363827850288238,-0.0006291217293757,0.3628611480350805,True,117
structures/td/VF=0.036296875_time=20251120_154519_901664.npy,1755.1,0.8108964993398156,0.8108130288532703,0.8127002445925906,0.3659496415586363,0.3653819743302433,0.3657054778642644,0.3656671960083519,0.363675312660902,0.363908863216297,1.2317944312419953,1.0002766785701338,1.396320372462329,0.802374088045162,0.8019028892386557,-0.0041265865601466,-0.0181223755653548,0.0034074184656256,1.3960578666168264,0.8018974965564529,-0.0070492586429281,-0.0119234642093012,0.0036602389724192,1.3977629203715085,-0.0065445316771041,-0.0163117705719499,0.0027017213588492,0.3660725394642288,-0.0003679657040252,0.0053627434967998,0.3656692315669595,0.0021932361422003,0.3658098628009703,True,116
structures/td/VF=0.036787109375_time=20251120_153929_308300.npy,1758.9,0.8163998613588384,0.8134724130426447,0.8174050871199287,0.3691411538684511,0.3677709993371488,0.3685255097664416,0.3630585921878808,0.361919473444579,0.3602774618774655,1.2274370186568362,0.9881376624132326,1.3899799374682669,0.7879259754858626,0.7898470139811252,0.0090555295744298,-0.0293826943957256,-0.0236907079511122,1.383213689509912,0.7872131450444815,0.0231429455488885,-0.0160738245673348,-0.0216668666363601,1.3900730657179765,0.0229186462891902,-0.0283645356210403,-0.0112010373807077,0.3700205368681218,0.0030601958427201,0.0099934445904368,0.3687687337765248,-0.0074595690355093,0.3694916600831092,True,116
structures/td/VF=0.0377578125_time=20251120_165117_755737.npy,1769.0,0.8302502517348328,0.829270975976278,0.8307462891436409,0.3728346611583928,0.3665891894242004,0.3777088333590214,0.3608462014203566,0.3490232572193548,0.3616913998224975,1.2591035222973204,0.974474805423288,1.3762048067527748,0.7737603096567675,0.7617353593244306,-0.0167543306819461,0.0154823251814028,-0.0318520649033933,1.3918576541116392,0.7758899923594991,-0.0327415901661943,0.0125632102102751,-0.0368314249286269,1.3794394652637816,-0.0332746424391018,0.0159431684462512,-0.0216313156595476,0.3745659791253519,0.0152836241044942,0.0009388278670588,0.3679066603073325,0.0122958286970618,0.3792699941411103,True,116
structures/td/VF=0.03819921875_time=20251120_161647_313969.npy,1772.2,0.8337651073153299,0.840107829682157,0.8294511217100372,0.3829555168134284,0.3782278077265069,0.3664824788255301,0.3430677961703808,0.3585492454936169,0.3645472953407765,1.193044695764649,0.9615018254075912,1.3643172396031362,0.747316718811157,0.7557787487255276,-0.0092221001649398,-0.0337588603346145,-0.0308574588546254,1.3789366109549157,0.7639831364330278,-0.0346303137503206,-0.0099567576592179,-0.0222715168245117,1.376105370170844,-0.0346559450493255,-0.0254193973664241,-0.0060733315280751,0.3850758500973092,0.0161922662370679,0.0050947546572512,0.3805165054112157,0.0155549140161434,0.3680545993074484,True,115
